-9.314815926245792355e+00 -1.025520187304429243e+01 2.690655751829177689e+01
-9.408854520925643783e+00 -1.025552701526556199e+01 2.714755045666786515e+01
-9.493521770359635070e+00 -1.023411336459715848e+01 2.738876126974595948e+01
-9.567580929783387589e+00 -1.019068725226573591e+01 2.762704238952039404e+01
-9.629891562031621888e+00 -1.012534917398739331e+01 2.785919078109004587e+01
-9.679437323227197965e+00 -1.003859278621495932e+01 2.808201630970688356e+01
-9.715352869525974100e+00 -9.931311497342942829e+00 2.829241389569372345e+01
-9.736948732307670440e+00 -9.804791392310001186e+00 2.848743643526558245e+01
-9.743732998307905291e+00 -9.660689987644804688e+00 2.866436520141814270e+01
-9.735428697241596652e+00 -9.501001175417282951e+00 2.882077441205355228e+01
-9.711985945059165459e+00 -9.328007603839603590e+00 2.895458688262257141e+01
-9.673588110937210161e+00 -9.144222574904613765e+00 2.906411815954498223e+01
-9.620651557333950166e+00 -8.952324232293541684e+00 2.914810722099030826e+01
-9.553818824829908962e+00 -8.755085295530037115e+00 2.920573267021224595e+01
-9.473945471899922310e+00 -8.555301821601233314e+00 2.923661425300052841e+01
-9.382081106870053588e+00 -8.355724425154066992e+00 2.924080041782633543e+01
-9.279445438698454396e+00 -8.158995076612603370e+00 2.921874342302600525e+01
-9.167400402489869649e+00 -7.967592066479999069e+00 2.917126411382848516e+01
-9.047419568888882324e+00 -7.783785037467433554e+00 2.909950890049535133e+01
-8.921056115746738513e+00 -7.609601219263973704e+00 2.900490165141276577e+01
-8.789910626098460966e+00 -7.446803229925350820e+00 2.888909318164735751e+01
-8.655599886481150307e+00 -7.296878100498980224e+00 2.875391079957546836e+01
-8.519727707882934098e+00 -7.161036587341413018e+00 2.860131001741444834e+01
-8.383858595828781901e+00 -7.040221391840427501e+00 2.843333008805809214e+01
-8.249494875429945751e+00 -6.935122622210276866e+00 2.825205455199556681e+01
-8.118057650107978418e+00 -6.846198701355995730e+00 2.805957750916810767e+01
-7.990871755232780593e+00 -6.773700929706346407e+00 2.785797590604930463e+01
-7.869154672680137352e+00 -6.717700025080989512e+00 2.764928777091195045e+01
-7.754009207920223190e+00 -6.678113152096811334e+00 2.743549605159824978e+01
-7.646419602337881649e+00 -6.654730190755815400e+00 2.721851751174048673e+01
-7.547250661179675468e+00 -6.647238250512855551e+00 2.700019601742127406e+01
-7.457249420112993299e+00 -6.655243690302944159e+00 2.678229948596444387e+01
-7.377048847131988829e+00 -6.678291140628836331e+00 2.656651975866460091e+01
